insertId,labels.authorization.k8s.io/decision,labels.authorization.k8s.io/reason,logName,operation.first,operation.id,operation.last,operation.producer,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo[0].permission,protoPayload.authorizationInfo[0].resource,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,receiveTimestamp,resource.labels.cluster_name,resource.labels.location,resource.labels.project_id,resource.type,timestamp
consolidated_event_278_752439,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_278_412104,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.put,apis/batch/v1/jobs,io.k8s.put,130.120.121.48,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/batch/v1/jobs,k8s.io,16,Permission denied,2024-12-31T04:53:32.0000Z,prod-cluster,us-west1,project123,k8s_cluster,2024-12-31T04:51:21.0000Z
consolidated_event_279_163345,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_279_530053,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.put,apis/apps/v1/deployments,io.k8s.put,74.142.201.130,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,0,OK,2024-09-01T16:02:35.0000Z,nf-default,us-west1,project123,k8s_cluster,2024-09-01T15:59:44.0000Z
consolidated_event_280_970766,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_280_661162,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.get,apis/v1/services,io.k8s.get,64.21.162.111,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/services,k8s.io,13,Internal error,2024-01-05T23:04:08.0000Z,test-cluster,us-central1,project123,k8s_cluster,2024-01-05T23:01:31.0000Z
consolidated_event_281_938757,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_281_358763,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.put,apis/v1/services,io.k8s.put,28.139.235.94,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/services,k8s.io,16,Permission denied,2024-04-09T18:00:23.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-04-09T17:57:18.0000Z
consolidated_event_282_597320,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_282_983002,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,global-protect/login.esp,io.k8s.delete,85.85.150.172,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,0,OK,2024-07-27T20:12:24.0000Z,nf-default,us-west1,project123,k8s_cluster,2024-07-27T20:09:54.0000Z
consolidated_event_283_797552,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_283_860866,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,apis/networking.k8s.io/v1/networkpolicies,io.k8s.patch,152.4.41.200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,7,"forbidden: User ""dev@company.com"" cannot patch path ""apis/networking.k8s.io/v1/networkpolicies""",2024-07-31T02:21:42.0000Z,test-cluster,us-west1,project123,k8s_cluster,2024-07-31T02:16:43.0000Z
consolidated_event_284_307613,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_284_655107,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,apis/apps/v1/deployments,io.k8s.patch,64.42.58.208,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,7,"forbidden: User ""dev@company.com"" cannot patch path ""apis/apps/v1/deployments""",2024-05-19T15:45:56.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-05-19T15:42:22.0000Z
consolidated_event_285_545096,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_285_799798,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.post,apis/v1/pods,io.k8s.post,30.27.246.119,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/v1/pods,k8s.io,0,OK,2024-07-06T12:00:51.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-07-06T12:00:01.0000Z
consolidated_event_286_467963,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_286_271150,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.delete,apis/batch/v1/jobs,io.k8s.delete,63.227.34.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,3,Invalid argument,2024-03-13T01:10:21.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-03-13T01:05:39.0000Z
consolidated_event_287_704598,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_287_158464,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.patch,apis/apps/v1/deployments,io.k8s.patch,1.189.41.187,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/apps/v1/deployments,k8s.io,7,"forbidden: User ""dev@company.com"" cannot patch path ""apis/apps/v1/deployments""",2024-08-01T18:02:30.0000Z,staging-cluster,us-west1,project123,k8s_cluster,2024-08-01T18:01:17.0000Z
consolidated_event_288_342720,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_288_779454,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.put,apis/v1/services,io.k8s.put,12.102.55.160,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,0,OK,2024-12-30T22:33:47.0000Z,dev-cluster,europe-west1,project123,k8s_cluster,2024-12-30T22:32:49.0000Z
consolidated_event_289_806051,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_289_589503,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.delete,apis/networking.k8s.io/v1/networkpolicies,io.k8s.delete,58.204.111.241,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,apis/networking.k8s.io/v1/networkpolicies,k8s.io,13,Internal error,2024-02-17T00:56:20.0000Z,prod-cluster,europe-west1,project123,k8s_cluster,2024-02-17T00:56:16.0000Z
consolidated_event_290_239648,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_290_185164,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.put,apis/v1/pods,io.k8s.put,94.27.225.239,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,13,Internal error,2024-12-08T17:50:44.0000Z,staging-cluster,us-central1,project123,k8s_cluster,2024-12-08T17:49:47.0000Z
consolidated_event_291_161530,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_291_843807,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.get,apis/networking.k8s.io/v1/networkpolicies,io.k8s.get,61.156.174.69,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,2024-02-09T08:19:49.0000Z,nf-default,us-west1,project123,k8s_cluster,2024-02-09T08:17:52.0000Z
consolidated_event_292_834528,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_292_133283,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,219.223.9.105,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/pods,k8s.io,16,Permission denied,2024-10-05T02:21:58.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-10-05T02:19:43.0000Z
consolidated_event_293_516585,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_293_105467,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.get,apis/v1/pods,io.k8s.get,1.246.156.184,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/v1/pods,k8s.io,3,Invalid argument,2024-08-07T11:34:47.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-08-07T11:34:09.0000Z
consolidated_event_294_767646,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_294_896766,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.get,apis/v1/pods,io.k8s.get,168.79.47.126,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/pods,k8s.io,3,Invalid argument,2024-07-06T03:23:03.0000Z,dev-cluster,us-central1,project123,k8s_cluster,2024-07-06T03:22:25.0000Z
consolidated_event_295_956759,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_295_135041,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,global-protect/login.esp,io.k8s.patch,186.109.138.163,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",global-protect/login.esp,k8s.io,13,Internal error,2024-04-14T08:08:30.0000Z,staging-cluster,europe-west1,project123,k8s_cluster,2024-04-14T08:04:53.0000Z
consolidated_event_296_765802,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_296_258898,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.patch,apis/networking.k8s.io/v1/networkpolicies,io.k8s.patch,147.108.46.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,16,Permission denied,2024-09-17T16:54:47.0000Z,dev-cluster,europe-west1,project123,k8s_cluster,2024-09-17T16:54:24.0000Z
consolidated_event_297_195572,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_297_309116,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.get,apis/apps/v1/deployments,io.k8s.get,14.170.1.75,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,3,Invalid argument,2024-06-17T21:08:12.0000Z,staging-cluster,europe-west1,project123,k8s_cluster,2024-06-17T21:07:02.0000Z
consolidated_event_298_445080,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_298_748522,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,apis/networking.k8s.io/v1/networkpolicies,io.k8s.post,94.26.46.136,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/networking.k8s.io/v1/networkpolicies,k8s.io,0,OK,2024-05-19T07:39:15.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-05-19T07:38:36.0000Z
consolidated_event_299_353283,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_299_975280,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,io.k8s.put,apis/networking.k8s.io/v1/networkpolicies,io.k8s.put,61.81.103.126,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,2024-10-17T18:24:40.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-10-17T18:20:35.0000Z
consolidated_event_300_363728,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_300_620241,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.post,apis/networking.k8s.io/v1/networkpolicies,io.k8s.post,161.201.21.249,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,2024-01-30T14:59:17.0000Z,dev-cluster,us-central1,project123,k8s_cluster,2024-01-30T14:55:20.0000Z
consolidated_event_301_963254,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_301_140029,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.delete,apis/apps/v1/deployments,io.k8s.delete,186.253.164.75,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/apps/v1/deployments,k8s.io,7,"forbidden: User ""system:anonymous"" cannot delete path ""apis/apps/v1/deployments""",2024-02-25T07:36:40.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-02-25T07:32:24.0000Z
consolidated_event_302_840410,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_302_938455,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.put,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.put,219.28.72.23,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,7,"forbidden: User ""admin@company.com"" cannot put path ""apis/rbac.authorization.k8s.io/v1/roles""",2024-08-06T03:01:48.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-08-06T02:57:20.0000Z
consolidated_event_303_919024,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_303_151389,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.delete,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.delete,86.244.233.243,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,16,Permission denied,2024-05-02T04:47:03.0000Z,dev-cluster,europe-west1,project123,k8s_cluster,2024-05-02T04:43:00.0000Z
consolidated_event_304_781377,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_304_200696,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.patch,apis/batch/v1/jobs,io.k8s.patch,38.252.208.236,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/batch/v1/jobs,k8s.io,13,Internal error,2024-10-01T02:44:49.0000Z,dev-cluster,europe-west1,project123,k8s_cluster,2024-10-01T02:40:09.0000Z
consolidated_event_305_818082,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_305_256033,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.post,apis/v1/services,io.k8s.post,81.99.4.125,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/v1/services,k8s.io,16,Permission denied,2024-05-03T15:20:51.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-05-03T15:16:04.0000Z
consolidated_event_306_249191,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_306_489011,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.patch,apis/v1/pods,io.k8s.patch,215.25.202.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/pods,k8s.io,13,Internal error,2024-03-07T21:50:47.0000Z,prod-cluster,asia-southeast1,project123,k8s_cluster,2024-03-07T21:49:48.0000Z
consolidated_event_307_998530,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_307_669914,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.get,global-protect/login.esp,io.k8s.get,188.173.240.75,kubectl/v1.26.0 (darwin/amd64) kubernetes/b46c28f,global-protect/login.esp,k8s.io,3,Invalid argument,2024-10-24T15:12:37.0000Z,prod-cluster,us-central1,project123,k8s_cluster,2024-10-24T15:11:05.0000Z
consolidated_event_308_306639,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_308_121707,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,io.k8s.delete,apis/apps/v1/deployments,io.k8s.delete,239.225.208.62,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/apps/v1/deployments,k8s.io,13,Internal error,2024-04-24T08:20:28.0000Z,staging-cluster,us-central1,project123,k8s_cluster,2024-04-24T08:16:35.0000Z
consolidated_event_309_601148,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_309_462535,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.delete,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.delete,231.172.185.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,13,Internal error,2024-12-31T00:14:25.0000Z,nf-default,asia-southeast1,project123,k8s_cluster,2024-12-31T00:14:06.0000Z
consolidated_event_310_758082,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_310_631021,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.delete,apis/rbac.authorization.k8s.io/v1/roles,io.k8s.delete,232.100.187.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36",apis/rbac.authorization.k8s.io/v1/roles,k8s.io,16,Permission denied,2024-01-10T08:47:52.0000Z,dev-cluster,us-west1,project123,k8s_cluster,2024-01-10T08:47:49.0000Z
consolidated_event_311_927828,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_311_847305,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,system:anonymous,io.k8s.put,apis/networking.k8s.io/v1/networkpolicies,io.k8s.put,251.66.178.72,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/networking.k8s.io/v1/networkpolicies,k8s.io,7,"forbidden: User ""system:anonymous"" cannot put path ""apis/networking.k8s.io/v1/networkpolicies""",2024-01-06T04:49:58.0000Z,staging-cluster,asia-southeast1,project123,k8s_cluster,2024-01-06T04:48:26.0000Z
consolidated_event_312_947522,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_312_354862,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,io.k8s.put,apis/v1/services,io.k8s.put,152.232.251.115,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/services,k8s.io,13,Internal error,2024-03-06T00:20:27.0000Z,dev-cluster,asia-southeast1,project123,k8s_cluster,2024-03-06T00:19:21.0000Z
consolidated_event_313_820262,forbid,RBAC: access denied,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_313_990020,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.delete,apis/v1/pods,io.k8s.delete,108.115.62.3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.203",apis/v1/pods,k8s.io,3,Invalid argument,2024-02-06T16:30:32.0000Z,nf-default,us-central1,project123,k8s_cluster,2024-02-06T16:26:59.0000Z
consolidated_event_314_866011,allow,,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,True,operation_314_108497,True,k8s.io,type.googleapis.com/google.cloud.audit.AuditLog,user@company.com,io.k8s.put,apis/networking.k8s.io/v1/networkpolicies,io.k8s.put,150.44.153.224,kubectl/v1.25.0 (linux/amd64) kubernetes/a866cbe,apis/networking.k8s.io/v1/networkpolicies,k8s.io,3,Invalid argument,2024-03-10T14:02:56.0000Z,nf-default,europe-west1,project123,k8s_cluster,2024-03-10T14:01:07.0000Z
